figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
213,1,Ploce,"Time",1148,24,28,"NNP","NN",1,"Time"
214,0,Ploce,"can",1149,16,19,"MD","MD",3,"can"
214,1,Ploce,"can",1150,21,24,"MD","MD",3,"can"
215,0,Ploce,"now",1182,0,3,"RB","RB",1,"now"
215,1,Ploce,"now",1184,21,24,"RB","RB",1,"now"
216,0,Ploce,"days",1189,24,28,"NNS","NN",1,"dai"
216,1,Ploce,"days",1191,28,32,"NNS","NN",1,"dai"
217,0,Ploce,"second",1198,7,13,"JJ","JJ",2,"second"
217,1,Ploce,"second",1198,19,25,"JJ","JJ",1,"second"
218,0,Ploce,"beauty",1204,22,28,"NN","NN",1,"beauti"
218,1,Ploce,"beauty",1206,18,24,"NN","NN",3,"beauti"
219,0,Ploce,"doth",1205,15,19,"VBP","VB",3,"doth"
219,1,Ploce,"doth",1207,37,41,"NN","NN",6,"doth"
220,0,Ploce,"thee",1207,16,20,"PRP","WP",6,"thee"
220,1,Ploce,"thee",1208,33,37,"PRP","WP",3,"thee"
221,0,Ploce,"outward",1211,3,10,"VBN","VB",4,"outward"
221,1,Ploce,"outward",1211,18,25,"JJ","JJ",2,"outward"
222,0,Ploce,"thy",1215,23,26,"PRP$","WP",1,"thy"
222,1,Ploce,"thy",1216,27,30,"PRP$","WP",1,"thy"
223,0,Ploce,"thy",1219,2,5,"VB","VB",1,"thy"
223,1,Ploce,"thy",1220,6,9,"NNP","NN",3,"thy"
223,2,Ploce,"thy",1220,25,28,"VB","VB",2,"thy"
224,0,Ploce,"thou",1222,4,8,"JJ","JJ",1,"thou"
224,1,Ploce,"thou",1223,7,11,"JJ","JJ",4,"thou"
225,0,Ploce,"doth",1228,7,11,"NN","NN",7,"doth"
225,1,Ploce,"doth",1229,28,32,"RB","RB",2,"doth"
226,0,Ploce,"thou",1230,3,7,"PRP","WP",2,"thou"
226,1,Ploce,"Thou",1231,0,4,"PRP","WP",7,"Thou"
227,0,Ploce,"thy",1233,7,10,"JJ","JJ",3,"thy"
227,1,Ploce,"thy",1233,26,29,"PRP$","WP",1,"thy"
228,0,Ploce,"praise",1233,10,16,"NN","NN",3,"prais"
228,1,Ploce,"praise",1233,29,35,"NN","NN",1,"prais"
229,0,Ploce,"world",1238,83,88,"NN","NN",5,"world"
229,1,Ploce,"world",1238,111,116,"NN","NN",2,"world"
230,0,Ploce,"love",1255,13,17,"VB","VB",4,"love"
230,1,Ploce,"love",1256,6,10,"VBP","VB",1,"love"
231,0,Ploce,"love",1263,12,16,"NN","NN",10,"love"
231,1,Ploce,"love",1263,44,48,"NN","NN",3,"love"
232,0,Ploce,"love",1285,13,17,"NN","NN",1,"love"
232,1,Ploce,"love",1286,2,6,"VBP","VB",2,"love"
233,0,Ploce,"shall",1289,32,37,"MD","MD",3,"shall"
233,1,Ploce,"shall",1291,29,34,"MD","MD",2,"shall"
234,0,Ploce,"thee",1291,25,29,"PRP","WP",2,"thee"
234,1,Ploce,"thee",1293,40,44,"PRP","WP",1,"thee"
235,0,Ploce,"thou",1292,4,8,"PRP","WP",2,"thou"
235,1,Ploce,"thou",1293,0,4,"PRP","WP",9,"thou"
236,0,Ploce,"earth",1294,3,8,"NN","NN",3,"earth"
236,1,Ploce,"earth",1294,18,23,"NN","NN",1,"earth"
237,0,Ploce,"Now",1309,0,3,"RB","RB",1,"Now"
237,1,Ploce,"Now",1311,0,3,"RB","RB",7,"Now"
238,0,Ploce,"day",1318,21,24,"NN","NN",2,"dai"
238,1,Ploce,"day",1318,26,29,"NN","NN",1,"dai"
239,0,Ploce,"love",1332,9,13,"VBP","VB",5,"love"
239,1,Ploce,"love",1333,9,13,"NNP","NN",2,"love"
240,0,Ploce,"old",1334,21,24,"JJ","JJ",1,"old"
240,1,Ploce,"old",1336,24,27,"JJ","JJ",1,"old"
241,0,Ploce,"new",1334,29,32,"JJ","JJ",1,"new"
241,1,Ploce,"new",1336,18,21,"JJ","JJ",1,"new"
242,0,Ploce,"Thy",1338,6,9,"NNP","NN",5,"Thy"
242,1,Ploce,"thy",1338,29,32,"PRP$","WP",1,"thy"
242,2,Ploce,"Thy",1339,0,3,"VB","VB",4,"Thy"
242,3,Ploce,"thy",1339,10,13,"PRP$","WP",1,"thy"
242,4,Ploce,"thy",1340,17,20,"PRP$","WP",1,"thy"
243,0,Ploce,"will",1338,14,18,"MD","MD",5,"will"
243,1,Ploce,"will",1340,33,37,"MD","MD",2,"will"
244,0,Ploce,"mayst",1342,12,17,"VBP","VB",4,"mayst"
244,1,Ploce,"mayst",1344,27,32,"NN","NN",2,"mayst"
245,0,Ploce,"thou",1342,17,21,"PRP","WP",1,"thou"
245,1,Ploce,"Thou",1344,0,4,"PRP","WP",3,"Thou"
246,0,Ploce,"thy",1343,16,19,"PRP$","WP",4,"thy"
246,1,Ploce,"thy",1344,6,9,"PRP$","WP",1,"thy"
246,2,Ploce,"thy",1346,4,7,"PRP$","WP",2,"thy"
247,0,Ploce,"will",1343,24,28,"MD","MD",4,"will"
247,1,Ploce,"will",1343,52,56,"MD","MD",7,"will"
248,0,Ploce,"thy",1349,13,16,"PRP$","WP",1,"thy"
248,1,Ploce,"thy",1350,24,27,"PRP$","WP",1,"thy"
249,0,Ploce,"oft",1352,2,5,"RB","RB",5,"oft"
249,1,Ploce,"oft",1354,9,12,"RB","RB",5,"oft"
250,0,Ploce,"thee",1353,11,15,"JJ","JJ",1,"thee"
250,1,Ploce,"thee",1354,24,28,"PRP","WP",2,"thee"
250,2,Ploce,"thee",1355,70,74,"VBG","VB",2,"thee"
251,0,Ploce,"thou",1362,14,18,"JJ","JJ",3,"thou"
251,1,Ploce,"thou",1364,3,7,"RB","RB",2,"thou"
252,0,Ploce,"art",1364,7,10,"VBP","VB",2,"art"
252,1,Ploce,"art",1364,15,18,"NN","NN",1,"art"
253,0,Ploce,"alone",1367,12,17,"RB","RB",3,"alon"
253,1,Ploce,"alone",1368,7,12,"RB","RB",3,"alon"
254,0,Ploce,"thy",1367,28,31,"PRP$","WP",1,"thy"
254,1,Ploce,"thy",1368,18,21,"RB","RB",1,"thy"
255,0,Ploce,"thy",1373,0,3,"PRP$","WP",4,"thy"
255,1,Ploce,"thy",1374,13,16,"PRP$","WP",1,"thy"
256,0,Ploce,"thee",1374,9,13,"VBG","VB",2,"thee"
256,1,Ploce,"thee",1374,36,40,"PRP","WP",1,"thee"
256,2,Ploce,"thee",1375,9,13,"VB","VB",2,"thee"
256,3,Ploce,"thee",1376,7,11,"PRP","WP",1,"thee"
257,0,Ploce,"thy",1377,22,25,"PRP$","WP",1,"thy"
257,1,Ploce,"thy",1379,12,15,"PRP$","WP",1,"thy"
258,0,Ploce,"thee",1380,21,25,"PRP","WP",1,"thee"
258,1,Ploce,"thee",1381,9,13,"JJ","JJ",1,"thee"
258,2,Ploce,"thee",1383,15,19,"PRP","WP",1,"thee"
259,0,Ploce,"doth",1381,13,17,"NN","NN",1,"doth"
259,1,Ploce,"doth",1382,29,33,"RB","RB",2,"doth"
260,0,Ploce,"doth",1394,15,19,"NN","NN",1,"doth"
260,1,Ploce,"doth",1396,29,33,"NN","NN",1,"doth"
261,0,Ploce,"hence",1407,4,9,"RB","RB",1,"henc"
261,1,Ploce,"hence",1409,12,17,"RB","RB",1,"henc"
262,0,Ploce,"eyes",1414,22,26,"NNS","NN",2,"ey"
262,1,Ploce,"eyes",1416,5,9,"NNS","NN",3,"ey"
263,0,Ploce,"shall",1414,26,31,"MD","MD",6,"shall"
263,1,Ploce,"shall",1415,12,17,"MD","MD",3,"shall"
263,2,Ploce,"shall",1416,22,27,"RB","RB",1,"shall"
263,3,Ploce,"shall",1418,9,14,"MD","MD",2,"shall"
263,4,Ploce,"shall",1420,8,13,"MD","MD",2,"shall"
264,0,Ploce,"fair",1425,78,82,"JJ","JJ",1,"fair"
264,1,Ploce,"fair",1427,9,13,"JJ","JJ",3,"fair"
265,0,Ploce,"art",1427,4,7,"VBP","VB",4,"art"
265,1,Ploce,"art",1429,12,15,"NN","NN",9,"art"
266,0,Ploce,"truly",1434,4,9,"VBZ","VB",2,"truli"
266,1,Ploce,"truly",1435,4,9,"RB","RB",2,"truli"
267,0,Ploce,"painting",1437,13,21,"NN","NN",7,"paint"
267,1,Ploce,"painting",1439,26,34,"NN","NN",1,"paint"
267,2,Ploce,"painting",1440,24,32,"NN","NN",3,"paint"
268,0,Ploce,"need",1437,49,53,"VBP","VB",2,"need"
