figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
8,1,Conduplicatio,"world",115,3,8,"NN","NN",4,"world"
8,2,Conduplicatio,"will",115,8,12,"MD","MD",4,"will"
8,3,Conduplicatio,"The",116,0,3,"DT","DT",4,"The"
8,4,Conduplicatio,"world",116,3,8,"NN","NN",4,"world"
8,5,Conduplicatio,"will",116,8,12,"MD","MD",4,"will"
9,0,Conduplicatio,"in",120,19,21,"IN","IN",2,"in"
9,1,Conduplicatio,"the",120,21,24,"DT","DT",1,"the"
9,2,Conduplicatio,"world",120,24,29,"NN","NN",1,"world"
9,3,Conduplicatio,"in",122,20,22,"IN","IN",3,"in"
9,4,Conduplicatio,"the",122,22,25,"DT","DT",1,"the"
9,5,Conduplicatio,"world",122,25,30,"NN","NN",1,"world"
10,0,Conduplicatio,"the",120,21,24,"DT","DT",1,"the"
10,1,Conduplicatio,"world",120,24,29,"NN","NN",1,"world"
10,2,Conduplicatio,"the",121,26,29,"DT","DT",2,"the"
10,3,Conduplicatio,"world",121,29,34,"NN","NN",2,"world"
10,4,Conduplicatio,"the",122,22,25,"DT","DT",1,"the"
10,5,Conduplicatio,"world",122,25,30,"NN","NN",1,"world"
11,0,Conduplicatio,"thou",128,17,21,"PRP","WP",5,"thou"
11,1,Conduplicatio,"art",128,21,24,"VBP","VB",5,"art"
11,2,Conduplicatio,"thou",130,3,7,"PRP","WP",3,"thou"
11,3,Conduplicatio,"art",130,7,10,"NN","NN",4,"art"
12,0,Conduplicatio,"thou",151,18,22,"VBG","VB",3,"thou"
12,1,Conduplicatio,"shouldst",151,22,30,"NN","NN",2,"shouldst"
12,2,Conduplicatio,"Thou",153,0,4,"PRP","WP",6,"Thou"
12,3,Conduplicatio,"shouldst",153,4,12,"VBP","VB",6,"shouldst"
13,0,Conduplicatio,"your",168,13,17,"PRP$","WP",1,"your"
13,1,Conduplicatio,"self",168,17,21,"NN","NN",1,"self"
13,2,Conduplicatio,"your",169,21,25,"PRP$","WP",2,"your"
13,3,Conduplicatio,"self",169,25,29,"NN","NN",2,"self"
14,0,Conduplicatio,"your",175,4,8,"PRP$","WP",1,"your"
14,1,Conduplicatio,"sweet",175,8,13,"JJ","JJ",1,"sweet"
14,2,Conduplicatio,"your",175,18,22,"PRP$","WP",1,"your"
14,3,Conduplicatio,"sweet",175,22,27,"JJ","JJ",1,"sweet"
15,0,Conduplicatio,"So",250,0,2,"RB","RB",6,"So"
15,1,Conduplicatio,"long",250,2,6,"RB","RB",6,"long"
15,2,Conduplicatio,"So",251,0,2,"RB","RB",5,"So"
15,3,Conduplicatio,"long",251,2,6,"RB","RB",4,"long"
16,0,Conduplicatio,"A",266,0,1,"DT","DT",2,"A"
16,1,Conduplicatio,"woman",266,1,6,"NN","NN",2,"woman"
16,2,Conduplicatio,"'s",266,6,8,"POS","POS",2,"'s"
16,3,Conduplicatio,"A",268,0,1,"DT","DT",4,"A"
16,4,Conduplicatio,"woman",268,1,6,"NN","NN",4,"woman"
16,5,Conduplicatio,"'s",268,6,8,"VBZ","VB",4,"'s"
17,0,Conduplicatio,"thy",279,6,9,"PRP$","WP",3,"thy"
17,1,Conduplicatio,"love",279,9,13,"NN","NN",3,"love"
17,2,Conduplicatio,"thy",279,16,19,"PRP$","WP",1,"thy"
17,3,Conduplicatio,"love",279,19,23,"NN","NN",1,"love"
18,0,Conduplicatio,"thy",304,7,10,"PRP$","WP",5,"thy"
18,1,Conduplicatio,"heart",304,10,15,"NN","NN",5,"heart"
18,2,Conduplicatio,"thy",306,12,15,"PRP$","WP",2,"thy"
18,3,Conduplicatio,"heart",306,15,20,"NN","NN",2,"heart"
19,0,Conduplicatio,"love",313,20,24,"NN","NN",1,"love"
19,1,Conduplicatio,"'s",313,24,26,"VBZ","VB",3,"'s"
19,2,Conduplicatio,"love",314,12,16,"NN","NN",2,"love"
19,3,Conduplicatio,"'s",314,16,18,"POS","POS",2,"'s"
19,4,Conduplicatio,"love",315,31,35,"NN","NN",1,"love"
19,5,Conduplicatio,"'s",315,35,37,"POS","POS",1,"'s"
20,0,Conduplicatio,"mine",314,5,9,"VBP","VB",6,"mine"
20,1,Conduplicatio,"own",314,9,12,"JJ","JJ",2,"own"
20,2,Conduplicatio,"love",314,12,16,"NN","NN",2,"love"
20,3,Conduplicatio,"'s",314,16,18,"POS","POS",2,"'s"
20,4,Conduplicatio,"mine",315,24,28,"PRP$","WP",1,"mine"
20,5,Conduplicatio,"own",315,28,31,"JJ","JJ",1,"own"
20,6,Conduplicatio,"love",315,31,35,"NN","NN",1,"love"
20,7,Conduplicatio,"'s",315,35,37,"POS","POS",1,"'s"
21,0,Conduplicatio,"eyes",330,26,30,"NNS","NN",1,"ey"
21,1,Conduplicatio,"have",330,30,34,"VBP","VB",3,"have"
21,2,Conduplicatio,"eyes",331,4,8,"NNS","NN",5,"ey"
21,3,Conduplicatio,"have",331,8,12,"VBP","VB",5,"have"
22,0,Conduplicatio,"to",353,17,19,"TO","TO",3,"to"
22,1,Conduplicatio,"show",353,19,23,"VB","VB",2,"show"
22,2,Conduplicatio,"to",355,30,32,"TO","TO",3,"to"
22,3,Conduplicatio,"show",355,32,36,"VB","VB",2,"show"
23,0,Conduplicatio,"by",380,29,31,"IN","IN",2,"by"
23,1,Conduplicatio,"night",380,31,36,"NN","NN",1,"night"
23,2,Conduplicatio,"by",381,6,8,"IN","IN",2,"by"
23,3,Conduplicatio,"night",381,8,13,"NN","NN",1,"night"
24,0,Conduplicatio,"man",398,12,15,"NN","NN",2,"man"
24,1,Conduplicatio,"'s",398,15,17,"POS","POS",2,"'s"
24,2,Conduplicatio,"man",398,28,31,"NN","NN",1,"man"
24,3,Conduplicatio,"'s",398,31,33,"POS","POS",1,"'s"
25,0,Conduplicatio,"thy",483,8,11,"PRP$","WP",4,"thy"
25,1,Conduplicatio,"sins",483,11,15,"NNS","NN",4,"sin"
25,2,Conduplicatio,"thy",483,23,26,"PRP$","WP",1,"thy"
25,3,Conduplicatio,"sins",483,26,30,"NNS","NN",1,"sin"
26,0,Conduplicatio,"must",488,21,25,"MD","MD",2,"must"
26,1,Conduplicatio,"be",488,25,27,"VB","VB",1,"be"
26,2,Conduplicatio,"must",490,21,25,"MD","MD",3,"must"
26,3,Conduplicatio,"be",490,25,27,"VB","VB",2,"be"
27,0,Conduplicatio,"love",496,21,25,"NN","NN",1,"love"
27,1,Conduplicatio,"'s",496,25,27,"POS","POS",1,"'s"
27,2,Conduplicatio,"love",497,28,32,"NN","NN",1,"love"
27,3,Conduplicatio,"'s",497,32,34,"POS","POS",1,"'s"
28,0,Conduplicatio,"mine",534,7,11,"PRP$","WP",2,"mine"
28,1,Conduplicatio,"own",534,11,14,"JJ","JJ",2,"own"
28,2,Conduplicatio,"mine",534,22,26,"PRP$","WP",1,"mine"
28,3,Conduplicatio,"own",534,26,29,"JJ","JJ",1,"own"
28,4,Conduplicatio,"mine",535,14,18,"PRP$","WP",3,"mine"
28,5,Conduplicatio,"own",535,18,21,"JJ","JJ",3,"own"
29,0,Conduplicatio,"my",546,15,17,"PRP$","WP",1,"my"
29,1,Conduplicatio,"love",546,17,21,"NN","NN",1,"love"
29,2,Conduplicatio,"my",548,7,9,"PRP$","WP",1,"my"
29,3,Conduplicatio,"love",548,9,13,"NN","NN",1,"love"
29,4,Conduplicatio,"my",550,10,12,"PRP$","WP",1,"my"
29,5,Conduplicatio,"love",550,12,16,"NN","NN",1,"love"
29,6,Conduplicatio,"my",550,21,23,"PRP$","WP",1,"my"
29,7,Conduplicatio,"love",550,23,27,"NN","NN",1,"love"
29,8,Conduplicatio,"my",551,20,22,"PRP$","WP",1,"my"
29,9,Conduplicatio,"love",551,22,26,"NN","NN",1,"love"
30,0,Conduplicatio,"thou",547,24,28,"CD","CD",1,"thou"
30,1,Conduplicatio,"hadst",547,28,33,"NN","NN",2,"hadst"
30,2,Conduplicatio,"thou",549,22,26,"PRP","WP",2,"thou"
30,3,Conduplicatio,"hadst",549,26,31,"VBP","VB",2,"hadst"
31,0,Conduplicatio,"for",550,7,10,"IN","IN",2,"for"
31,1,Conduplicatio,"my",550,10,12,"PRP$","WP",1,"my"
31,2,Conduplicatio,"love",550,12,16,"NN","NN",1,"love"
31,3,Conduplicatio,"thou",550,17,21,"VBZ","VB",2,"thou"
31,4,Conduplicatio,"for",551,17,20,"IN","IN",2,"for"
31,5,Conduplicatio,"my",551,20,22,"PRP$","WP",1,"my"
31,6,Conduplicatio,"love",551,22,26,"NN","NN",1,"love"
31,7,Conduplicatio,"thou",551,26,30,"VBG","VB",1,"thou"
32,0,Conduplicatio,"thou",563,30,34,"PRP","WP",1,"thou"
32,1,Conduplicatio,"art",563,34,37,"VBP","VB",1,"art"
32,2,Conduplicatio,"thou",564,6,10,"VBD","VB",5,"thou"
32,3,Conduplicatio,"art",564,10,13,"NN","NN",3,"art"
32,4,Conduplicatio,"thou",565,9,13,"PRP","WP",5,"thou"
32,5,Conduplicatio,"art",565,13,16,"VBP","VB",5,"art"
33,0,Conduplicatio,"therefore",564,17,26,"RB","RB",3,"therefor"
33,1,Conduplicatio,"to",564,26,28,"TO","TO",3,"to"
33,2,Conduplicatio,"be",564,28,30,"VB","VB",2,"be"
33,3,Conduplicatio,"therefore",565,17,26,"RB","RB",4,"therefor"
33,4,Conduplicatio,"to",565,26,28,"TO","TO",3,"to"
33,5,Conduplicatio,"be",565,28,30,"VB","VB",2,"be"
34,0,Conduplicatio,"by",572,4,6,"IN","IN",2,"by"
34,1,Conduplicatio,"thy",572,6,9,"PRP$","WP",1,"thy"
34,2,Conduplicatio,"beauty",572,9,15,"NN","NN",1,"beauti"
34,3,Conduplicatio,"by",573,5,7,"IN","IN",5,"by"
34,4,Conduplicatio,"thy",573,7,10,"PRP$","WP",4,"thy"
34,5,Conduplicatio,"beauty",573,10,16,"NN","NN",4,"beauti"
35,0,Conduplicatio,"love",579,8,12,"VB","VB",5,"love"
35,1,Conduplicatio,"her",579,12,15,"PRP","WP",4,"her"
35,2,Conduplicatio,"love",579,35,39,"VBP","VB",8,"love"
35,3,Conduplicatio,"her",579,39,42,"PRP","WP",7,"her"
36,0,Conduplicatio,"for",580,3,6,"IN","IN",4,"for"
36,1,Conduplicatio,"my",580,6,8,"PRP$","WP",3,"my"
36,2,Conduplicatio,"sake",580,8,12,"NN","NN",3,"sake"
36,3,Conduplicatio,"for",581,17,20,"IN","IN",6,"for"
36,4,Conduplicatio,"my",581,20,22,"PRP$","WP",5,"my"
